Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
14.08,2,0.0565072836546530680844988766,0.0599803481241917,0.0599803481241917,0.0565761920347967,0.0565761920347967,0.0964947348851349,0.0985292368614184137321824369,0.0778812107190840137321824369,0.0206480261423344,3.5104112819544896402584269699,50.516710741782603567213245894,57.076300412168310455641848864,1424688000
14.09,2,0.0565015770578571780844988766,0.0599763496942064,0.0599763496942064,0.0565704784790335,0.0565704784790335,0.0965439493918115,0.0985782818447531932515832404,0.0778670271881689932515832404,0.0207112546565842,3.5096438578018796882084943053,50.530798713609275567859442835,57.068346013905576631439118269,1425700000
14.10,2,0.0564958797357483180844988766,0.0599723611239986,0.0599723611239986,0.0565647742092674,0.0565647742092674,0.0965931801673196,0.0986273434311102608823834914,0.0778528602602763608823834914,0.0207744831708339,3.508877609649184674915799274,50.544898524512898145633923969,57.060413445162857083789258896,1426712000
14.11,2,0.0564902112411578680844988766,0.0599684022077108,0.0599684022077108,0.0565590988021737,0.0565590988021737,0.0966424330973924,0.0986764281934428194545841502,0.0778387165083591194545841502,0.0208377116850837,3.5081127248182026645675844873,50.558993438336823233384537483,57.05248890596130178613876155,1427724000
14.12,2,0.0564845419311780380844988766,0.0599644429010476,0.0599644429010476,0.0565534225786964,0.0565534225786964,0.0966916982409977,0.0987255251482439623851202140,0.0778245849489103623851202140,0.0209009401993336,3.507348887675185100207022194,50.573074180066876311726608151,57.044565506714414299375806044,1428735000
14.13,2,0.0564788815280491780844988766,0.059960493349975,0.059960493349975,0.0565477552729315,0.0565477552729315,0.0967409872226338,0.0987746462670195651647558810,0.0778104775534363651647558810,0.0209641687135832,3.506586440199061830503098327,50.587163734684360894615336066,57.036661152132200372271015776,1429747000
14.14,2,0.0564732303887583180844988766,0.0599565536705454,0.0599565536705454,0.0565420972423015,0.0565420972423015,0.0967902931241309,0.0988237846398643435459002800,0.0777963874120312435459002800,0.0210273972278331,3.5058251834561572984989851346,50.601237752329907877157426459,57.028756574911823172648311289,1430759000
14.15,2,0.0564675976217228680844988766,0.0599526331247636,0.0599526331247636,0.0565364576063312,0.0565364576063312,0.096839619866396,0.0988729445085362969322654147,0.0777823187664533969322654147,0.0210906257420829,3.5050652379844549740077389079,50.615320785301849320127892802,57.020871381703984412768250809,1431771000
14.16,2,0.0564619745575920180844988766,0.0599487228324348,0.0599487228324348,0.0565308276850977,0.0565308276850977,0.0968889618659057,0.0989221199829988315648863147,0.0777682657266662315648863147,0.0211538542563326,3.5043064340673751380940432979,50.62940156118915792067527778,57.012996796175320677315699149,1432783000
14.17,2,0.0564563698603536180844988766,0.0599448316622599,0.0599448316622599,0.0565252161531544,0.0565252161531544,0.0969383245308967,0.0989713167777073618150369166,0.0777542340071249618150369166,0.0212170827705824,3.5035489344325529633838614359,50.643473629318010152727138383,57.005127310440809534336995701,1433795000
14.18,2,0.0564507644162272380844988766,0.0599409403532596,0.0599409403532596,0.0565196038734124,0.0565196038734124,0.0969877046476545,0.0990205310087065663528650718,0.0777402197238743663528650718,0.0212803112848322,3.5027926268334181901074587284,50.657542207389814246570355548,56.99726735282773167957037106,1434807000
14.19,2,0.0564451773336606880844988766,0.0599370679648021,0.0599370679648021,0.0565140099776213,0.0565140099776213,0.0970370998095041,0.0990697609359500302969024178,0.0777262211368681302969024178,0.0213435397990819,3.5020374604418593965166119901,50.67160196214639311011546037,56.989412699508304953137701813,1435818000
14.20,2,0.0564395994988886580844988766,0.0599332056316936,0.0599332056316936,0.0565084253409021,0.0565084253409021,0.0970865176121252,0.0991190138410994572617226743,0.0777122455277677572617226743,0.0214067683133317,3.501283642882661890445888908,50.685664873273165373004920788,56.981572689243523427780811014,1436830000
14.21,2,0.0564340305483813580844988766,0.0599293527544172,0.0599293527544172,0.0565028495992816,0.0565028495992816,0.0971359513167871,0.0991682829686063056448891136,0.0776982861410248056448891136,0.0214699968275815,3.5005309796441751417083457749,50.699724815497582429270927775,56.973742720463054737553461474,1437842000
14.22,2,0.0564284803122556880844988766,0.0599255192349914,0.0599255192349914,0.0564972925948642,0.0564972925948642,0.0971854024674086,0.0992175702070243780125298061,0.0776843448651931780125298061,0.0215332253418312,3.4997795238500095398073867604,50.713775760280912028595856634,56.965917809058830930756041749,1438854000
14.23,2,0.0564229384271151380844988766,0.0599216947871609,0.0599216947871609,0.0564917439516156,0.0564917439516156,0.0972348738160391,0.0992668779477415326600543203,0.0776704240916605326600543203,0.021596453856081,3.4990293430289329869517658738,50.727844227029689439809884838,56.958119385467479336822621777,1439866000
14.24,2,0.0564174057792242680844988766,0.0599178802197264,0.0599178802197264,0.0564862045568812,0.0564862045568812,0.0972843630979643,0.0993162039556497199490136271,0.0776565215853188199490136271,0.0216596823703309,3.4982803721703715205588416887,50.741896010412258561119028024,56.950319789963314946974900854,1440878000
14.25,2,0.0564118815601674680844988766,0.0599140748171303,0.0599140748171303,0.0564806736012594,0.0564806736012594,0.0973338730146504,0.0993655509055969720402235438,0.0776426400210164720402235438,0.0217229108845805,3.4975326869236245569019024119,50.755943945565551058502998472,56.942529319266743761716330267,1441890000
14.26,2,0.0564063664899234980844988766,0.0599102790206775,0.0599102790206775,0.0564751518056071,0.0564751518056071,0.0973833955481942,0.0994149107999656019641752192,0.0776287714011352019641752192,0.0217861393988304,3.496786057194354403815515736,50.769984193195507617808960333,56.934745259741198104406158705,1442902000
14.27,2,0.0564008797602088380844988766,0.0599065123265254,0.0599065123265254,0.0564696583850443,0.0564696583850443,0.0974329384110549,0.0994642920269226469099100995,0.0776149241138424469099100995,0.0218493679130802,3.4960407223064120987170402299,50.784021266195901597649799798,56.926970866085844185198979476,1443913000
14.28,2,0.0563953918956139480844988766,0.0599027451338127,0.0599027451338127,0.0564641638282172,0.0564641638282172,0.0974824995551915,0.0995136915066196869827572779,0.0776010950792897869827572779,0.0219125964273299,3.4952965930491875170453458645,50.798061980223387473658639236,56.919211862591300713134853283,1444925000
14.29,2,0.0563899127279515980844988766,0.0598989871368703,0.0598989871368703,0.0564586779789283,0.0564586779789283,0.0975320745284788,0.0995631051279708002770446391,0.0775872801863911002770446391,0.0219758249415797,3.4945535506692736426780231318,50.812087871535079361814932888,56.911453405612421541337701673,1445937000
14.30,2,0.0563844419755626280844988766,0.0598952384748857,0.0598952384748857,0.0564532005551748,0.0564532005551748,0.0975816753971448,0.0996125449547112591717885200,0.0775734914988817591717885200,0.0220390534558295,3.4938119397877908102195237598,50.826135582935812604369089895,56.903724810073505246127656879,1446949000
14.31,2,0.0563789894707396880844988766,0.0598915085235167,0.0598915085235167,0.0564477414012396,0.0564477414012396,0.0976312885696934,0.0996619977308301989198089341,0.0775597157607509989198089341,0.0221022819700792,3.4930713796685490303173222797,50.840162598038618449273345591,56.895992039563083670132647844,1447961000
14.32,2,0.0563735462647081680844988766,0.0598877885425484,0.0598877885425484,0.0564422915574353,0.0564422915574353,0.097680920487388,0.0997114695886379998857038651,0.0775459591043089998857038651,0.022165510484329,3.4923320450098407460145909439,50.854185654947772351594990723,56.888268457336397815208558317,1448973000
14.33,2,0.0563681113013488980844988766,0.0598836018968966,0.0598836018968966,0.0564368499663548,0.0564368499663548,0.0977169524058657,0.0997473334456183278030999146,0.0775322189188751278030999146,0.0222151145267432,3.491593860041724265145897439,50.863675762237325601900645119,56.880551072530498436991780222,1449984000
14.34,2,0.0563626947425495880844988766,0.059877944760154,0.059877944760154,0.056431426802278,0.056431426802278,0.0977103469670274,0.0997405345994097640683943781,0.0775185014241947640683943781,0.022222033175215,3.4908570019673231659630185793,50.858998144264085989898537826,56.872847068017840163392146607,1450996000
14.35,2,0.0563572769479333380844988766,0.0598722872714032,0.0598722872714032,0.0564260024008771,0.0564260024008771,0.0977037669019171,0.0997337610991874305674159982,0.0775048000781635305674159982,0.0222289610210239,3.4901212823897017563005220522,50.854342502757644525615858771,56.865160278844842945187940946,1452008000
14.36,2,0.0563518769442558480844988766,0.0598666484864008,0.0598666484864008,0.0564205958121104,0.0564205958121104,0.0976972120440582,0.0997270134436121706010979107,0.0774911153794421706010979107,0.02223589806417,3.4893867146149930735757664288,50.849694438614067392598580361,56.857478895235038099941941066,1453020000
14.37,2,0.0563464862260707280844988766,0.0598610198666612,0.0598610198666612,0.0564151985201593,0.0564151985201593,0.0976906818929984,0.0997202908345479493855763567,0.0774774465298945493855763567,0.0222428443046534,3.4886532747988189664577376409,50.845046347875982769936692579,56.849796729024453477759358187,1454032000
14.38,2,0.0563411138200332380844988766,0.0598554107461706,0.0598554107461706,0.0564098195626868,0.0564098195626868,0.0976841847765682,0.0997136019205034089453411795,0.0774638021780294089453411795,0.022249799742474,3.4879212097232508779896079387,50.840424662367500751167792553,56.842134997843953116178899682,1455044000
14.39,2,0.0563357392791825480844988766,0.0598498003098267,0.0598498003098267,0.0564044384677977,0.0564044384677977,0.0976777112239394,0.0997069365099832775096028711,0.0774501721323514775096028711,0.0222567643776318,3.4871902264440137103801313298,50.835809851347330443360863722,56.83447821221151045560010742,1456056000
14.40,2,0.0563303838529828280844988766,0.0598442098404631,0.0598442098404631,0.0563990765108692,0.0563990765108692,0.0976712610772769,0.0997002951880088303774708902,0.0774365569778820303774708902,0.0222637382101268,3.486460340741268879902596029,50.83120490790389434452594941,56.826828794126745036682080035,1457067000
14.41,2,0.0563250363684337280844988766,0.0598386284595095,0.0598386284595095,0.0563937225052759,0.0563937225052759,0.0976648433533844,0.0996936865862340951737557549,0.0774229653462750951737557549,0.022270721239959,3.4857317989142444239743606023,50.826617609943146536915879287,56.819192691122420990986805583,1458079000
14.42,2,0.0563196971860100680844988766,0.0598330562030898,0.0598330562030898,0.056388376811932,0.056388376811932,0.0976584487451867,0.0996871014045144050691196934,0.0774093879373859050691196934,0.0222777134671285,3.4850043335539662180342950231,50.822050964705696503611524504,56.811572828381888042687206695,1459091000
14.43,2,0.0563143767476686280844988766,0.0598275037159051,0.0598275037159051,0.0563830498855281,0.0563830498855281,0.0976520825113818,0.0996805452698388857950321504,0.0773958303782036857950321504,0.0222847148916352,3.4842781048823405431470829409,50.817492434448992302858986505,56.803958656880278939409114459,1460103000
14.44,2,0.0563090641620386380844988766,0.0598219599423017,0.0598219599423017,0.0563777308214117,0.0563777308214117,0.0976457405182071,0.0996740136651265202251590747,0.0773822881516474202251590747,0.0222917255134791,3.4835529825150805719386874861,50.812935555080875753750295213,56.796345099744236870132311375,1461115000
14.45,2,0.0563037603155354980844988766,0.0598164258466046,0.0598164258466046,0.0563724205070791,0.0563724205070791,0.0976394249502539,0.0996675088072921855015007599,0.0773687634746319855015007599,0.0222987453326602,3.4828290289826700446393740683,50.808397931853069584935502958,56.788746477874275871963413649,1462127000
14.46,2,0.0562984643168022480844988766,0.0598109006142833,0.0598109006142833,0.0563671180500865,0.0563671180500865,0.0976331380542471,0.0996610329132653497186041724,0.0773552585640868497186041724,0.0223057743491785,3.4821063068160135662708035391,50.803874730611599713587719637,56.781158721814324305537074617,1463139000
14.47,2,0.0562931770522680280844988766,0.0598053851194547,0.0598053851194547,0.056361824337944,0.056361824337944,0.0976268794311635,0.0996545856147722206474600320,0.0773417730517382206474600320,0.022312812563034,3.4813848044853748235234732291,50.799365511983480369095116487,56.773581490982611933793108522,1464150000
14.48,2,0.0562879077110500180844988766,0.0597998884492771,0.0597998884492771,0.0563565485709744,0.0563565485709744,0.0976206456798042,0.0996481638298230990275405492,0.0773283038555962990275405492,0.0223198599742268,3.4806644327188134481889280278,50.794876054703422640254281124,56.766019677785859119492685124,1465162000
14.49,2,0.0562826465741136480844988766,0.0597944009036957,0.0597944009036957,0.0563512810182912,0.0563512810182912,0.097614437852925,0.0996417682720054186607835928,0.0773148516892486186607835928,0.0223269165827568,3.4799452109796442889361538658,50.790387247023943529665916213,56.758457573512573503769319885,1466174000
14.50,2,0.0562773937195911080844988766,0.059788922463212,0.059788922463212,0.0563460217581219,0.0563460217581219,0.0976082531506556,0.0996353961424738703047763294,0.0773014137538499703047763294,0.0223339823886239,3.4792270581074047888083229935,50.785906249546071891725717399,56.750901186795210146041079949,1467186000
14.51,2,0.0562721587006042680844988766,0.0597834629218174,0.0597834629218174,0.0563407803552381,0.0563407803552381,0.097602097970037,0.0996290541761781565048026458,0.0772879967843497565048026458,0.0223410573918284,3.4785101660647394176184916999,50.781447543478728111398041524,56.743362067971732455765128601,1468198000
14.52,2,0.0562669219591713680844988766,0.0597780026293062,0.0597780026293062,0.0563355372278077,0.0563355372278077,0.0975959706949062,0.0996227400721573284944359260,0.0772745984797873284944359260,0.02234814159237,3.4777944679545204564313436385,50.777001941051031895658159723,56.735832794611025049449398446,1469210000
14.53,2,0.0562617035727776080844988766,0.0597725615122721,0.0597725615122721,0.0563303124777998,0.0563303124777998,0.0975898659522942,0.0996164491561435685320248468,0.0772612141658947685320248468,0.0223552349902488,3.4770798288893895102685396585,50.772563748503886783391630398,56.728308923993032412373907384,1470221000
14.54,2,0.0562564933790892880844988766,0.0597671296284489,0.0597671296284489,0.0563250959304879,0.0563250959304879,0.0975837905765878,0.0996101879113803700543271655,0.0772478503259154700543271655,0.0223623375854649,3.4763664336211278601947634093,50.768132417747880248991568606,56.720789687005864220997613995,1471233000
14.55,2,0.0562513010112707280844988766,0.0597617165141618,0.0597617165141618,0.0563198972307838,0.0563198972307838,0.0975777412899203,0.0996039533948106150222039853,0.0772345040167924150222039853,0.0223694493780182,3.4756541968579175436273734617,50.76373524072959136096011464,56.713297633043543765108901257,1472245000
14.56,2,0.0562461069909414780844988766,0.0597563025953868,0.0597563025953868,0.0563146968765537,0.0563146968765537,0.0975717163740429,0.0995977432061087791341977332,0.0772211728382000791341977332,0.0223765703679087,3.4749430488560540303794261056,50.759339365504505836014927126,56.705805913488796564152498387,1473257000
14.57,2,0.0562409307120045980844988766,0.0597509073592662,0.0597509073592662,0.056309514285351,0.056309514285351,0.0975657174827794,0.0995915596781824715708447608,0.0772078591230460715708447608,0.0223837005551364,3.4742330554689465747457209526,50.754951141499604925688276532,56.698319624954287109904646216,1474269000
14.58,2,0.0562357523311133380844988766,0.0597455109345087,0.0597455109345087,0.0563043295896307,0.0563043295896307,0.0975597448556434,0.0995854023569015635390307069,0.0771945624172003635390307069,0.0223908399397012,3.4735242027072832141436165717,50.750569542386592350056885116,56.690837945764698808249828401,1475281000
14.59,2,0.0562305921315124080844988766,0.0597401337873007,0.0597401337873007,0.056299163097372,0.056299163097372,0.0975538026686185,0.0995792761299651717663572080,0.0771812876083616717663572080,0.0223979885216035,3.472816629613865824011982936,50.746215838143326048567287985,56.683378107343562874570390242,1476293000
14.60,2,0.0562254502694302180844988766,0.059734775709079,0.059734775709079,0.0562940149649939,0.0562940149649939,0.0975478804672506,0.0995731705420091535744010973,0.0771680242411663535744010973,0.0224051463008428,3.4721100356851344149982945725,50.741864294621375003749402512,56.675919485654373163820374031,1477304000
14.61,2,0.0562203156952271680844988766,0.0597294258934876,0.0597294258934876,0.0562888741293823,0.0562888741293823,0.0975419857972376,0.0995670927569982712443826934,0.0771547794795789712443826934,0.0224123132774193,3.4714046251741153217070032143,50.737539735246516309297103439,56.668482123784186359206168669,1478316000
14.62,2,0.0562151794535981980844988766,0.0597240753994018,0.0597240753994018,0.0562837316243114,0.0562837316243114,0.0975361195338849,0.0995610433376639115060013079,0.0771415538863307115060013079,0.0224194894513332,3.4707004132223945012458153101,50.733216068505101494564368689,56.661044558069106228091300076,1479328000
14.63,2,0.0562100614630529080844988766,0.0597187441035296,0.0597187441035296,0.0562786073925806,0.0562786073925806,0.0975302794364832,0.0995550207383491352035012301,0.0771283459157649352035012301,0.0224266748225842,3.469997354570737450197671191,50.728905412684029740705554614,56.653616821002573053177783107,1480340000
14.64,2,0.0562049507536515480844988766,0.0597134209874201,0.0597134209874201,0.0562734904508728,0.0562734904508728,0.0975244646906467,0.0995490237606255218776427201,0.0771151543694530218776427201,0.0224338693911725,3.4692954139072410440014408259,50.724604243676207381316128046,56.646196075114635542664821417,1481352000
14.65,2,0.0561998579250128480844988766,0.0597081165180047,0.0597081165180047,0.0562683914117326,0.0562683914117326,0.0975186709413135,0.0995430484173749731177880509,0.0771019752602770731177880509,0.0224410731570979,3.4685944760299276989304124286,50.720309652909708080818790868,56.638780123580681309951567826,1482364000
14.66,2,0.0561947733404362380844988766,0.0597028213796812,0.0597028213796812,0.0562633006267078,0.0562633006267078,0.0975129078884746,0.0995371040775697242451816376,0.0770888179572091242451816376,0.0224482861203606,3.4678948083606333171933400064,50.716037304795739926303931126,56.631381387205434407734808994,1483376000
14.67,2,0.0561896964747691380844988766,0.0596975348411331,0.0596975348411331,0.0562582175700053,0.0562582175700053,0.0975071696558916,0.0995311848430283629200868090,0.0770756765620678629200868090,0.0224555082809605,3.467196240949454909437698091,50.711779257680919000578115871,56.623993627305104449247635196,1484387000
14.68,2,0.0561846274825578280844988766,0.0596922570848774,0.0596922570848774,0.0562531423963601,0.0562531423963601,0.0975014570364327,0.0995252915125058129593693934,0.0770625518736082129593693934,0.0224627396388976,3.4664987956995733243324726125,50.707541253030824582587732448,56.616621528404261845745510185,1485399000
14.69,2,0.0561795662829997780844988766,0.0596869880592042,0.0596869880592042,0.0562480750248709,0.0562480750248709,0.0974957708674417,0.0995194249210312232216445760,0.0770494447268593232216445760,0.0224699801941719,3.4658024955533766260649061802,50.70330455335997960340307151,56.609249639224083099574464488,1486411000
14.70,2,0.0561745128737863980844988766,0.0596817276886604,0.0596817276886604,0.0562430154532264,0.0562430154532264,0.097490109054454,0.0995135829727825752107007529,0.0770363530259990752107007529,0.0224772299467835,3.4651072794905145013254961277,50.69907605552908145486161266,56.601883733002539654800724007,1487423000
14.71,2,0.0561694868081706080844988766,0.0596764956661702,0.0596764956661702,0.0562379832585239,0.0562379832585239,0.097484474572597,0.0995077693283480714651761976,0.0770232804316158714651761976,0.0224844888967322,3.4644132513996735551359033011,50.694862340633006482516146986,56.594529045396499978457968631,1488435000
14.72,2,0.0561644489727460680844988766,0.0596712526722544,0.0596712526722544,0.0562329392796599,0.0562329392796599,0.0974788635701459,0.0995019787661191604841464372,0.0770102217221010604841464372,0.0224917570440181,3.4637202607133326629349976748,50.690655995470075903101541309,56.587179731720005271020645376,1489447000
14.73,2,0.0561594289207782180844988766,0.059666028447592,0.059666028447592,0.0562279131059387,0.0562279131059387,0.0974732798654192,0.0994962161400230917547283411,0.0769971817513816917547283411,0.0224990343886414,3.4630284455068152945358355371,50.686471454873361511136191848,56.579847434989753146368239928,1490458000
14.74,2,0.0561544262055387680844988766,0.0596608224175238,0.0596608224175238,0.0562229042900874,0.0562229042900874,0.0974677198183581,0.0994904777921632680160699294,0.0769841568615615680160699294,0.0225063209306017,3.4623377000096408394418210589,50.682299801011168352298582062,56.572524996220260896963357034,1491470000
14.75,2,0.0561494212691952580844988766,0.0596556152916846,0.0596556152916846,0.0562178932504236,0.0562178932504236,0.097462192112997,0.0994847717280599006404788647,0.0769711550581605006404788647,0.0225136166698994,3.4616482525836362534014763299,50.678143596755673960409416523,56.565214136010812225032459078,1492482000
14.76,2,0.0561444341094766480844988766,0.0596504266490103,0.0596504266490103,0.0562129000090624,0.0562129000090624,0.0974566837088555,0.0994790855984714061923857650,0.0769581639919373061923857650,0.0225209216065341,3.4609597484696178991483214814,50.67398891113692279412316331,56.557903986464541305327749575,1493494000
14.77,2,0.0561394547241180380844988766,0.0596452467317369,0.0596452467317369,0.0562079145515419,0.0562079145515419,0.0974512021316035,0.0994734265839423927428208466,0.0769451908434360927428208466,0.0225282357405063,3.4602723923955882732652968425,50.669848621041936667803008983,56.55060479908921814196872542,1494506000
14.78,2,0.0561344826664158980844988766,0.0596400749670156,0.0596400749670156,0.0562029364306135,0.0562029364306135,0.0974457437923268,0.0994677910777526026381547548,0.0769322320059371026381547548,0.0225355590718155,3.4595860800571838187955746649,50.665717369193330075964527201,56.543312338036370590620852083,1495518000
14.79,2,0.0561295283785624480844988766,0.0596349219821354,0.0596349219821354,0.0561979761012035,0.0561979761012035,0.0974403134443592,0.0994621842012275403392012707,0.0769192926007654403392012707,0.0225428916004621,3.4589009571901008168038385989,50.661600120526406350453164523,56.536030443308533629741885945,1496530000
14.80,2,0.0561245714908693680844988766,0.0596297673364751,0.0596297673364751,0.0561930131687835,0.0561930131687835,0.097434910123759,0.0994566042776449806709558312,0.0769063709511992806709558312,0.0225502333264457,3.4582169747803508723117494949,50.657503388638290609100486844,56.528764564137682404023214159,1497542000
14.81,2,0.0561196327358755580844988766,0.059624631525026,0.059624631525026,0.0561880683911748,0.0561880683911748,0.0974295259417338,0.0994510441382832032507718137,0.0768934598885165032507718137,0.0225575842497667,3.4575339264797208607581773239,50.653415373091015858309530076,56.521505328646844727838875074,1498553000
14.82,2,0.0561147008551198680844988766,0.0596195037588384,0.0596195037588384,0.0561831304961871,0.0561831304961871,0.0974241749332397,0.0994455174330198033929132599,0.0768805730625951033929132599,0.0225649443704247,3.4568522023489586575819920531,50.649342028374577413045020876,56.514256979503811462288352762,1499565000
14.83,2,0.0561097767352636880844988766,0.0596143845273053,0.0596143845273053,0.056178200371563,0.056178200371563,0.0974188456755409,0.0994400127631568158661195072,0.0768676990747366158661195072,0.0225723136884202,3.4561714748599422466607841776,50.645275952621060865609359196,56.507013971137508215396084751,1500577000
14.84,2,0.0561048704506713180844988766,0.0596092839924066,0.0596092839924066,0.0561732881039521,0.0561732881039521,0.0974135401497536,0.0994345324632515888455174665,0.0768548402594987888455174665,0.0225796922037528,3.4554918099133925569731917442,50.641212383778987794626230298,56.499772262890198431348655789,1501589000
14.85,2,0.0560999609569603180844988766,0.0596041812575851,0.0596041812575851,0.0561683726233092,0.0561683726233092,0.0974082636916999,0.0994290811365965108979869567,0.0768420012201739108979869567,0.0225870799164226,3.4548133384044574371882006841,50.637177198925506471468381019,56.492552963299206771936130443,1502601000
14.86,2,0.0560950697383247880844988766,0.0595990975663149,0.0595990975663149,0.0561634754400275,0.0561634754400275,0.0974030082823543,0.0994236515104375058728474810,0.0768291746840079058728474810,0.0225944768264296,3.4541358510046248979532855297,50.633142359662375371188720353,56.485333311046377285595123087,1503613000
14.87,2,0.0560901957508085680844988766,0.0595940320766927,0.0595940320766927,0.0561585955088778,0.0561585955088778,0.0973977797624533,0.0994182493925712182685061407,0.0768163664587974182685061407,0.0226018829337738,3.4534595131155694090815025681,50.629122618049975783484478391,56.478125186530665905395542677,1504625000
14.88,2,0.0560853186242515080844988766,0.0595889643197185,0.0595889643197185,0.0561537124348593,0.0561537124348593,0.09739257636893,0.0994128723066467985773536245,0.0768035740681914985773536245,0.0226092982384553,3.4527842528156012516375354519,50.625118974354561245575707336,56.470929536296897909413841033,1505636000
14.89,2,0.0560804497658663880844988766,0.0595839056591419,0.0595839056591419,0.0561488376390954,0.0561488376390954,0.0973873962594607,0.0994075188080521974902947607,0.0767907960675782974902947607,0.0226167227404739,3.4521100277401844362688587117,50.62112819821972879081392242,56.463743767104718949729792639,1506648000
14.90,2,0.0560755976878883880844988766,0.0595788649168758,0.0595788649168758,0.0561439796442018,0.0561439796442018,0.0973822478560318,0.0994021976215234026731615157,0.0767780411816936026731615157,0.0226241564398298,3.4514370868551444327885286363,50.617153249273239250880631731,56.456569898346396793774054682,1507660000
14.91,2,0.0560707429846210680844988766,0.0595738222034056,0.0595738222034056,0.0561391190208173,0.0561391190208173,0.0973771183207146,0.0993968952228183789399300178,0.0767652958862954789399300178,0.0226315993365229,3.4507650417400270898655311581,50.613180392593697654710543419,56.449397253331000695415962409,1508672000
14.92,2,0.0560659160222644880844988766,0.0595688082391332,0.0595688082391332,0.0561342861721725,0.0561342861721725,0.0973720162054141,0.0993916212307591177806299622,0.0767525698002059177806299622,0.0226390514305532,3.4500941669743423097086202861,50.609221394163598431636439113,56.442235072975968615331178447,1509684000
14.93,2,0.0560610862785438080844988766,0.0595637922556739,0.0595637922556739,0.0561294505387719,0.0561294505387719,0.0973669360617501,0.0993863691264831925981977864,0.0767398564045623925981977864,0.0226465127219208,3.4494242748269786705695728305,50.605271791073590516212984661,56.435079990096743722605261006,1510696000
14.94,2,0.0560562639027219980844988766,0.0595587846755552,0.0595587846755552,0.056124622282255,0.056124622282255,0.0973618851832001,0.0993811465627661178740821422,0.0767271633521406178740821422,0.0226539832106255,3.4487555835543604802829564828,50.601334955084452990110508753,56.427934416835235213516753653,1511707000
14.95,2,0.0560514588168787480844988766,0.0595537952313594,0.0595537952313594,0.056119811336801,0.056119811336801,0.0973568576233832,0.0993759479365115177654049252,0.0767144850398440177654049252,0.0226614628966675,3.4480879316601397494962457722,50.597421256815013934146036655,56.420807187382255558979561584,1512719000
14.96,2,0.0560466609435060280844988766,0.0595488138710978,0.0595488138710978,0.056115007612613,0.056115007612613,0.0973518546411058,0.0993707741549497801326434023,0.0767018223749030801326434023,0.0226689517800467,3.4474213441551047860440083899,50.593515512483648627531136653,56.413685723543376634962396497,1513731000
14.97,2,0.0560418604312744880844988766,0.059543830827091,0.059543830827091,0.0561102012463481,0.0561102012463481,0.0973468791479756,0.0993656277870276450475030317,0.0766891779262645450475030317,0.0226764498607631,3.4467558936546935738038348263,50.589611493663478983924626774,56.406564755822684746908253908,1514743000
14.98,2,0.0560370872025863280844988766,0.0595388758126247,0.0595388758126247,0.0561054221968978,0.0561054221968978,0.0973419235878254,0.0993605023181597595910276358,0.0766765451793430595910276358,0.0226839571388167,3.4460913925503510417543631319,50.585723026322102314249482146,56.399456015912741457155542756,1515755000
14.99,2,0.0560323108108632080844988766,0.0595339186346761,0.0595339186346761,0.0561006399805554,0.0561006399805554,0.0973369968168529,0.0993554055454275806617342644,0.0766639319312200806617342644,0.0226914736142075,3.445428063232542173773183796,50.581849799983891068771712916,56.392358871712997207936917895,1516767000
15.00,2,0.0560275520679128380844988766,0.0595289798962038,0.0595289798962038,0.0560958754345076,0.0560958754345076,0.0973320917639244,0.0993503311210377915218993681,0.0766513318341021915218993681,0.0226989992869356,3.4447657228709388720690508305,50.577985475899623304934991995,56.385268393891376057305712671,1517779000
15.01,2,0.0560228002327320380844988766,0.059524048933388,0.059524048933388,0.0560911178046532,0.0560911178046532,0.0973272112020798,0.0993452814441790089982314133,0.0766387472871780089982314133,0.022706534157001,3.444104439217769985310950165,50.574128158786950380094841286,56.378182899272376663907304531,1518790000
15.02,2,0.0560180556725945680844988766,0.0595191262402676,0.0595191262402676,0.0560863674587138,0.0560863674587138,0.0973223587421489,0.0993402601407232405437998543,0.0766261819163199405437998543,0.0227140782244033,3.4434443151671749565420540504,50.570306688074899933673868826,56.371126045941569952694497792,1519802000
15.03,2,0.0560133183853896880844988766,0.0595142115668595,0.0595142115668595,0.056081624394576,0.056081624394576,0.0973175272861106,0.0993352601082491022307320415,0.0766136286191060022307320415,0.0227216314891431,3.4427851462703154175539073758,50.566473940366775790113872131,56.364059233711267889599915291,1520814000
15.04,2,0.0560085883690122680844988766,0.0595093051975961,0.0595093051975961,0.0560768886101321,0.0560768886101321,0.0973127250394382,0.0993302895571576581422421240,0.0766010956059376581422421240,0.02272919395122,3.4421271667583894606628211526,50.562655155131868257870868161,56.357002923749570210487176124,1521826000
15.05,2,0.0560038751769179780844988766,0.0595044164583176,0.0595044164583176,0.0560721696704879,0.0560721696704879,0.0973079449835001,0.0993253417985601013302380193,0.0765885761879260013302380193,0.0227367656106341,3.4414701840294173120345265906,50.558851964075087261670143437,56.349958788553699193661503366,1522838000
15.06,2,0.0559991692514577280844988766,0.0594995357870587,0.0594995357870587,0.0560674580063392,0.0560674580063392,0.0973031874954896,0.0993204168757123181905416838,0.0765760704083268181905416838,0.0227443464673855,3.4408141983431152259638233027,50.555058155116207821723740685,56.342921690200599273947168349,1523850000
